"98","43","6","-1","0","14.285714","16.666667","11.428572","11.428572","11.428572","148","cluster0"
"23","62","85","-1","0","14.285714","16.666667","11.428572","11.428572","11.428572","148","cluster0"
"63","31","92","4","415.90863","14.285714","50","19.761904","19.761904","19.761904","742","cluster4"
"70","7","70","4","208.235443","14.285714","50","19.761904","19.761904","19.761904","785","cluster4"
"67","67","67","1","1943.794067","14.285714","38.888889","11.428572","11.428572","11.428572","467","cluster1"
"79","35","50","5","608.263123","14.285714","50","19.761904","19.761904","19.761904","762","cluster5"
"34","16","30","3","240","14.285714","38.888889","14.761904","14.761904","14.761904","665","cluster3"
"65","33","56","3","924","14.285714","38.888889","14.761904","14.761904","14.761904","656","cluster3"
"80","77","60","4","2121.252441","14.285714","50","19.761904","19.761904","19.761904","797","cluster4"
"78","89","73","4","2709.848633","14.285714","50","19.761904","19.761904","19.761904","749","cluster4"
"24","24","24","1","249.415314","14.285714","38.888889","11.428572","11.428572","11.428572","471","cluster1"
"39","13","13","-1","0","14.285714","16.666667","11.428572","11.428572","11.428572","149","cluster0"
"35","53","35","4","574.358765","14.285714","50","19.761904","19.761904","19.761904","720","cluster4"
"68","59","73","4","1882.126465","14.285714","50","19.761904","19.761904","19.761904","734","cluster4"
"71","71","71","1","2182.817139","14.285714","38.888889","11.428572","11.428572","11.428572","470","cluster1"
"83","40","58","5","1003.992004","14.285714","50","19.761904","19.761904","19.761904","761","cluster5"
"65","48","35","5","821.781006","14.285714","50","19.761904","19.761904","19.761904","766","cluster5"
"53","51","74","4","1351.399292","14.285714","50","19.761904","19.761904","19.761904","726","cluster4"
"85","78","30","5","1120.057129","14.285714","50","19.761904","19.761904","19.761904","774","cluster5"
"57","74","74","2","12836.421875","14.285714","50","16.428571","16.428571","16.428571","750","cluster2"
"65","60","25","3","750","14.285714","38.888889","14.761904","14.761904","14.761904","663","cluster3"
"52","52","52","1","1170.866333","14.285714","38.888889","11.428572","11.428572","11.428572","470","cluster1"
"71","45","35","5","600","14.285714","50","19.761904","19.761904","19.761904","762","cluster5"
"11","40","75","-1","0","14.285714","16.666667","11.428572","11.428572","11.428572","149","cluster0"
"89","89","89","1","3429.893555","14.285714","38.888889","11.428572","11.428572","11.428572","474","cluster1"
"93","93","93","1","3745.126953","14.285714","38.888889","11.428572","11.428572","11.428572","476","cluster1"
"23","39","45","4","421.99527","14.285714","50","19.761904","19.761904","19.761904","680","cluster4"
"78","78","78","1","2634.449219","14.285714","38.888889","11.428572","11.428572","11.428572","470","cluster1"
"34","30","16","3","240","14.285714","38.888889","14.761904","14.761904","14.761904","659","cluster3"
"95","31","77","5","1008.999512","14.285714","50","19.761904","19.761904","19.761904","770","cluster5"
"55","25","60","4","687.386353","14.285714","50","19.761904","19.761904","19.761904","747","cluster4"
"68","32","60","3","960","14.285714","38.888889","14.761904","14.761904","14.761904","659","cluster3"
"67","55","29","5","742.967041","14.285714","50","19.761904","19.761904","19.761904","776","cluster5"
"74","74","74","1","2371.17749","14.285714","38.888889","11.428572","11.428572","11.428572","473","cluster1"
"92","97","97","2","25952.917969","14.285714","50","16.428571","16.428571","16.428571","754","cluster2"
"29","20","21","3","210","14.285714","38.888889","14.761904","14.761904","14.761904","661","cluster3"
"12","4","77","-1","0","14.285714","16.666667","11.428572","11.428572","11.428572","148","cluster0"
"85","36","76","5","1318.232178","14.285714","50","19.761904","19.761904","19.761904","768","cluster5"
"10","21","7","-1","0","14.285714","16.666667","11.428572","11.428572","11.428572","156","cluster0"
"17","76","42","-1","0","14.285714","16.666667","11.428572","11.428572","11.428572","157","cluster0"
"17","71","27","-1","0","14.285714","16.666667","11.428572","11.428572","11.428572","157","cluster0"
